site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
hart,HART_S10.3_P2312_R3,2024,2,202,194.9781552,Barley,NA,NA,1013,0,NA,301.874,-95.10415521
hart,HART_S4.2_P2341_R2,2023,1,202,246.75835,wheat,NA,NA,2369,NA,NA,781.77,333.01165
hart,HART_S4.2_P2341_R2,2024,2,210.5,237.4248707,Canola,NA,NA,75,0,NA,46.65,-401.2748707
hart,HART_S10.2_P2312_R2,2023,1,202,218.75835,wheat,NA,NA,2851,NA,NA,940.83,520.0716500000001
hart,HART_S10.2_P2312_R2,2024,2,202,181.97245029500002,Barley,NA,NA,1115,0,NA,332.27,-51.7024503
hart,HART_S7_P2341_R2,2023,1,204.5,209.9862,field pea,NA,NA,1582,NA,NA,713.482,298.9958
hart,HART_S7_P2341_R2,2024,2,202,229.6281983,Wheat,NA,NA,1618,0,NA,533.94,102.31180168500006
hart,HART_S10.1_P1231_R2,2023,1,243.875,227.7693,lentil,canola,NA,232,1343,NA,1017.254,545.6097
hart,HART_S10.1_P1231_R2,2024,2,202,228.3950739,Wheat,NA,NA,961,0,NA,317.13,-113.2650739
hart,HART_S4.1_P2341_R2,2023,1,202,225.25835,wheat,NA,NA,2687,NA,NA,886.71,459.45165000000003
hart,HART_S4.1_P2341_R2,2024,2,210.5,254.7337181,Canola,NA,NA,69,0,NA,42.918,-422.3157181
hart,HART_S8_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1407,NA,NA,914.55,487.53069999999997
hart,HART_S8_P1234_R3,2024,2,202,214.29387340500003,Wheat,NA,NA,1884,0,NA,621.72,205.4261266
hart,HART_S10.1_P3123_R1,2023,1,193.5,190.25835,barley,NA,NA,4452,NA,NA,1326.696,942.9376499999998
hart,HART_S10.1_P3123_R1,2024,2,197.05,203.29500000000002,Lentil,Canola,NA,542,40,NA,363.124,-37.221
hart,HART_S4.3_P4123_R1,2023,1,202,258.75834999999995,barley,NA,NA,4350,NA,NA,1296.3,835.54165
hart,HART_S4.3_P4123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,415,0,NA,269.75,-166.0744
hart,HART_S8_P2341_R2,2023,1,202,246.75835,wheat,NA,NA,2579,NA,NA,851.07,402.31165000000004
hart,HART_S8_P2341_R2,2024,2,202,198.8489038,Barley,NA,NA,725,0,NA,216.05,-184.7989038
hart,HART_S10.2_P3123_R2,2023,1,202,213.25835,barley,NA,NA,3347,NA,NA,997.406,582.1476499999999
hart,HART_S10.2_P3123_R2,2024,2,207.575,226.42584116999998,Lentil,Canola,NA,571,92,NA,414.962,-19.03884117
hart,HART_S3_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1730,NA,NA,1124.5,697.4807000000001
hart,HART_S3_P1234_R3,2024,2,202,216.27188242000003,Wheat,NA,NA,1149,0,NA,379.17,-39.10188242
hart,HART_S7_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1752,NA,NA,1138.8,711.7807
hart,HART_S7_P1234_R3,2024,2,193.5,229.7944,Field pea,NA,NA,949,0,NA,427.999,4.704600000000028
hart,HART_S7_P3412_R2,2023,1,202,246.75834999999998,wheat,NA,NA,2820,NA,NA,930.6,481.8416500000001
hart,HART_S7_P3412_R2,2024,2,202,214.90329390000002,Barley,NA,NA,732,0,NA,218.136,-198.7672939
hart,HART_S9_P1234_R1,2023,1,204.5,235.9362,vetch,NA,NA,0,NA,NA,0,-440.4362
hart,HART_S9_P1234_R1,2024,2,210.5,235.51599999999996,Canola,NA,NA,780,0,NA,485.16,39.14400000000006
hart,HART_S8_P2341_R1,2023,1,202,246.75835,wheat,NA,NA,3255,NA,NA,1074.15,625.39165
hart,HART_S8_P2341_R1,2024,2,202,198.8489038,Barley,NA,NA,1100,0,NA,327.8,-73.04890383
hart,HART_S4.1_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1750,NA,NA,1137.5,710.4807000000001
hart,HART_S4.1_P1234_R3,2024,2,202,214.7594818,Wheat,NA,NA,2209,0,NA,728.97,312.21051824000006
hart,HART_S5_P0000_R5,2023,1,204.5,222.5193,lentil,NA,NA,1644,NA,NA,1068.6,641.5807
hart,HART_S5_P0000_R5,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0,0,NA,0,-431.9444
hart,HART_S1.1_P2312_R3,2023,1,202,246.75835,wheat,NA,NA,2835,NA,NA,935.55,486.79164999999995
hart,HART_S1.1_P2312_R3,2024,2,202,205.85440000000003,Barley,NA,NA,710,0,NA,211.58,-196.2744
hart,HART_S10.3_P1231_R3,2023,1,241,227.7693,lentil,canola,NA,358,1102,NA,938.976,470.2067
hart,HART_S10.3_P1231_R3,2024,2,202,232.1794759,Wheat,NA,NA,1115,0,NA,367.9500000000001,-66.22947586
hart,HART_S6_P2341_R1,2023,1,213,236.50179999999997,canola,NA,NA,500,NA,NA,311,-138.5018
hart,HART_S6_P2341_R1,2024,2,202,189.6031516,Wheat,NA,NA,682,0,NA,225.06,-166.5431516
hart,HART_S10.1_P3123_R3,2023,1,193.5,190.25835,barley,NA,NA,3864,NA,NA,1151.472,767.7136499999999
hart,HART_S10.1_P3123_R3,2024,2,197.45,203.29500000000002,Lentil,Canola,NA,585,13,NA,372.32,-28.425
hart,HART_S4.1_P3412_R3,2023,1,213,215.00179999999997,canola,NA,NA,701,NA,NA,436.022,8.020200000000017
hart,HART_S4.1_P3412_R3,2024,2,202,204.75806106500002,Barley,NA,NA,538,0,NA,160.32399999999998,-246.4340611
hart,HART_S3_P3412_R3,2023,1,204.5,222.5193,lentil,NA,NA,1356,NA,NA,881.4,454.3807
hart,HART_S3_P3412_R3,2024,2,202,155.85440000000003,Barley,NA,NA,1936,0,NA,576.928,219.07359999999997
hart,HART_S1.1_P2312_R2,2023,1,202,246.75835,wheat,NA,NA,2984,NA,NA,984.72,535.96165
hart,HART_S1.1_P2312_R2,2024,2,202,205.85439999999997,Barley,NA,NA,1252,0,NA,373.096,-34.7584
hart,HART_S10.1_P1231_R3,2023,1,241.3,227.7693,lentil,canola,NA,264,1208,NA,949.408,480.33869999999996
hart,HART_S10.1_P1231_R3,2024,2,202,228.3950739,Wheat,NA,NA,850,0,NA,280.5,-149.8950739
hart,HART_S3_P2341_R1,2023,1,202,246.75835,wheat,NA,NA,3117,NA,NA,1028.61,579.8516499999998
hart,HART_S3_P2341_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,724,0,NA,470.6,34.7756
hart,HART_S9_P2341_R1,2023,1,213,236.50179999999997,canola,NA,NA,788,NA,NA,490.136,40.63420000000005
hart,HART_S9_P2341_R1,2024,2,202,221.59511175000003,Wheat,NA,NA,915,0,NA,301.95,-121.6451118
hart,HART_S4.2_P2341_R1,2023,1,202,246.75834999999998,wheat,NA,NA,2518,NA,NA,830.94,382.1816500000001
hart,HART_S4.2_P2341_R1,2024,2,210.5,237.4248707,Canola,NA,NA,194,0,NA,120.668,-327.2568707
hart,HART_S1.3_P3123_R2,2023,1,202,258.75835,barley,NA,NA,3153,NA,NA,939.594,478.83565000000004
hart,HART_S1.3_P3123_R2,2024,2,193.5,242.32440000000003,Lentil,NA,NA,679,0,NA,441.35,5.525599999999997
hart,HART_S8_P4123_R1,2023,1,202,246.75835,wheat,NA,NA,3383,NA,NA,1116.39,667.63165
hart,HART_S8_P4123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,675,0,NA,438.75,2.9255999999999744
hart,HART_S5_P0000_R6,2023,1,204.5,222.5193,lentil,NA,NA,2062,NA,NA,1340.3,913.2807
hart,HART_S5_P0000_R6,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0,0,NA,0,-431.9444
hart,HART_S1.1_P3123_R2,2023,1,202,235.75834999999998,barley,NA,NA,3664,NA,NA,1091.8719999999998,654.1136499999999
hart,HART_S1.1_P3123_R2,2024,2,193.5,242.32440000000003,Lentil,NA,NA,0,0,NA,0,-435.8244
hart,HART_S4.1_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1264,NA,NA,821.6,394.58070000000004
hart,HART_S4.1_P1234_R2,2024,2,202,214.7594818,Wheat,NA,NA,1508,0,NA,497.64,80.88051823999999
hart,HART_S3_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1310,NA,NA,851.5,424.4807
hart,HART_S3_P1234_R2,2024,2,202,216.27188242000003,Wheat,NA,NA,1700,0,NA,561,142.72811757999997
hart,HART_S2.1_P0000_R2,2023,1,202,238.25834999999998,wheat,NA,NA,3129,NA,NA,1032.57,592.31165
hart,HART_S2.1_P0000_R2,2024,2,202,183.2139105,Barley,NA,NA,2060.9,0,NA,614.1482,228.93428946499998
hart,HART_S4.2_P4123_R2,2023,1,202,235.75835,barley,NA,NA,3475,NA,NA,1035.55,597.7916499999999
hart,HART_S4.2_P4123_R2,2024,2,193.5,242.32440000000003,Lentil,NA,NA,718,0,NA,466.7,30.875599999999963
hart,HART_S1.1_P2312_R1,2023,1,202,246.75835,wheat,NA,NA,3327,NA,NA,1097.91,649.15165
hart,HART_S1.1_P2312_R1,2024,2,202,205.85439999999997,Barley,NA,NA,682,0,NA,203.236,-204.6184
hart,HART_S10.2_P1231_R1,2023,1,239.825,227.7693,lentil,canola,NA,244,1169,NA,911.618,444.02370000000013
hart,HART_S10.2_P1231_R1,2024,2,202,250.7441863,Wheat,NA,NA,1038,0,NA,342.54,-110.2041862
hart,HART_S7_P4123_R3,2023,1,202,235.75835,barley,NA,NA,3792,NA,NA,1130.0159999999998,692.2576499999998
hart,HART_S7_P4123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,675,0,NA,438.75,2.9255999999999744
hart,HART_S7_P3412_R1,2023,1,202,246.75835,wheat,NA,NA,3787,NA,NA,1249.71,800.95165
hart,HART_S7_P3412_R1,2024,2,202,214.90329390000002,Barley,NA,NA,244,0,NA,72.712,-344.1912939
hart,HART_S4.1_P2341_R3,2023,1,202,225.25835,wheat,NA,NA,3286,NA,NA,1084.38,657.12165
hart,HART_S4.1_P2341_R3,2024,2,210.5,254.73371812500005,Canola,NA,NA,112,0,NA,69.664,-395.5697181
hart,HART_S8_P2341_R3,2023,1,202,246.75834999999998,wheat,NA,NA,3419,NA,NA,1128.27,679.51165
hart,HART_S8_P2341_R3,2024,2,202,198.8489038,Barley,NA,NA,0,0,NA,0,-400.8489038
hart,HART_S8_P3412_R1,2023,1,202,235.75835,barley,NA,NA,3547,NA,NA,1057.006,619.24765
hart,HART_S8_P3412_R1,2024,2,202,256.61117314999996,Wheat,NA,NA,1706,0,NA,562.98,104.36882685000006
hart,HART_S4.2_P3412_R3,2023,1,213,236.50179999999997,canola,NA,NA,307,NA,NA,190.954,-258.5478
hart,HART_S4.2_P3412_R3,2024,2,202,179.2822903,Barley,NA,NA,174,0,NA,51.852,-329.4302903
hart,HART_S4.3_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1771,NA,NA,1151.15,724.1307000000002
hart,HART_S4.3_P1234_R2,2024,2,202,255.72250499999998,Wheat,NA,NA,1786,0,NA,589.38,131.657495
hart,HART_S9_P2341_R3,2023,1,213,236.50180000000003,canola,NA,NA,624,NA,NA,388.128,-61.3738
hart,HART_S9_P2341_R3,2024,2,202,221.59511175000003,Wheat,NA,NA,781,0,NA,257.73,-165.8651118
hart,HART_S10.3_P3123_R1,2023,1,202,235.75835,barley,NA,NA,4319,NA,NA,1287.062,849.3036499999998
hart,HART_S10.3_P3123_R1,2024,2,199.7,247.1269513,Lentil,Canola,NA,348,0,NA,216.456,-230.3709513
hart,HART_S8_P4123_R3,2023,1,202,246.75835,wheat,NA,NA,3485,NA,NA,1150.05,701.2916499999999
hart,HART_S8_P4123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,687,0,NA,446.55,10.725599999999986
hart,HART_S6_P4123_R2,2023,1,202,235.75835,barley,NA,NA,3634,NA,NA,1082.932,645.17365
hart,HART_S6_P4123_R2,2024,2,193.5,242.32439999999997,Lentil,NA,NA,799,0,NA,519.35,83.52560000000005
hart,HART_S9_P2341_R2,2023,1,213,236.5018,canola,NA,NA,466,NA,NA,289.852,-159.6498
hart,HART_S9_P2341_R2,2024,2,202,221.59511175000003,Wheat,NA,NA,654,0,NA,215.82,-207.7751118
hart,HART_S4.3_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1218,NA,NA,791.7,364.68070000000006
hart,HART_S4.3_P1234_R1,2024,2,202,255.72250499999998,Wheat,NA,NA,1730,0,NA,570.9,113.177495
hart,HART_S10.3_P3123_R2,2023,1,202,235.75835,barley,NA,NA,3260,NA,NA,971.48,533.72165
hart,HART_S10.3_P3123_R2,2024,2,204.675,247.1269513,Lentil,Canola,NA,416,131,NA,343.90200000000004,-107.8999513
hart,HART_S5_P0000_R3,2023,1,204.5,222.5193,lentil,NA,NA,1515,NA,NA,984.75,557.7307000000001
hart,HART_S5_P0000_R3,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0,0,NA,0,-431.9444
hart,HART_S9_P4123_R1,2023,1,202,235.75835,barley,NA,NA,3700,NA,NA,1102.6,664.8416499999998
hart,HART_S9_P4123_R1,2024,2,182.5,139.03,Vetch,NA,NA,0,0,NA,0,-321.53
hart,HART_S1.1_P1231_R2,2023,1,204.5,222.5193,lentil,NA,NA,1319,NA,NA,857.35,430.33070000000004
hart,HART_S1.1_P1231_R2,2024,2,202,223.052,Wheat,NA,NA,1835,0,NA,605.5500000000001,180.49800000000008
hart,HART_S4.2_P3412_R2,2023,1,213,236.5018,canola,NA,NA,573,NA,NA,356.406,-93.0958
hart,HART_S4.2_P3412_R2,2024,2,202,179.2822903,Barley,NA,NA,403,0,NA,120.094,-261.1882903
hart,HART_S2.2_P0000_R1,2023,1,202,264.25834999999995,wheat,NA,NA,3608,NA,NA,1190.64,724.3816500000001
hart,HART_S2.2_P0000_R1,2024,2,202,182.41727117500002,Barley,NA,NA,1480.4,0,NA,441.1592,56.741928824999974
hart,HART_S4.2_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1167,NA,NA,758.5500000000001,331.5307000000001
hart,HART_S4.2_P1234_R2,2024,2,202,223.82467649999998,Wheat,NA,NA,1378,0,NA,454.74,28.915323500000028
hart,HART_S7_P2341_R1,2023,1,204.5,209.9862,field pea,NA,NA,1474,NA,NA,664.774,250.2878
hart,HART_S7_P2341_R1,2024,2,202,229.6281983,Wheat,NA,NA,1963,0,NA,647.7900000000001,216.16180168500009
hart,HART_S6_P4123_R3,2023,1,202,235.75834999999998,barley,NA,NA,4053,NA,NA,1207.794,770.0356500000001
hart,HART_S6_P4123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,590,0,NA,383.5,-52.3244
hart,HART_S10.2_P1231_R2,2023,1,236.575,227.7693,lentil,canola,NA,188,1095,NA,828.686,364.3417000000001
hart,HART_S10.2_P1231_R2,2024,2,202,250.7441863,Wheat,NA,NA,1390,0,NA,458.7000000000001,5.95581375
hart,HART_S4.3_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1786,NA,NA,1160.9,733.8807000000002
hart,HART_S4.3_P1234_R3,2024,2,202,255.72250499999998,Wheat,NA,NA,2382,0,NA,786.0600000000001,328.3374950000001
hart,HART_S1.1_P3123_R3,2023,1,202,235.75835,barley,NA,NA,3603,NA,NA,1073.694,635.9356499999999
hart,HART_S1.1_P3123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,674,0,NA,438.1,2.275599999999997
hart,HART_S4.2_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1924,NA,NA,1250.6,823.5807
hart,HART_S4.2_P1234_R3,2024,2,202,223.82467649999998,Wheat,NA,NA,2006,0,NA,661.98,236.15532350000004
hart,HART_S4.2_P4123_R1,2023,1,202,235.75835,barley,NA,NA,3357,NA,NA,1000.386,562.6276499999999
hart,HART_S4.2_P4123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,753,0,NA,489.45,53.62559999999996
hart,HART_S6_P3412_R1,2023,1,202,246.75834999999998,wheat,NA,NA,3593,NA,NA,1185.69,736.9316500000001
hart,HART_S6_P3412_R1,2024,2,202,171.8577747,Barley,NA,NA,870,0,NA,259.26,-114.5977747
hart,HART_S9_P4123_R3,2023,1,202,235.75835,barley,NA,NA,4299,NA,NA,1281.102,843.34365
hart,HART_S9_P4123_R3,2024,2,182.5,139.03,Vetch,NA,NA,0,0,NA,0,-321.53
hart,HART_S2.1_P0000_R3,2023,1,202,238.25834999999998,wheat,NA,NA,4340,NA,NA,1432.2,991.9416500000001
hart,HART_S2.1_P0000_R3,2024,2,202,183.2139105,Barley,NA,NA,1615.2,0,NA,481.3296,96.11568946500003
hart,HART_S2.1_P0000_R1,2023,1,202,238.25835,wheat,NA,NA,4052,NA,NA,1337.16,896.90165
hart,HART_S2.1_P0000_R1,2024,2,202,183.2139105,Barley,NA,NA,210.9,0,NA,62.8482,-322.3657105
hart,HART_S4.1_P4123_R2,2023,1,202,209.25834999999998,barley,NA,NA,3209,NA,NA,956.282,545.0236500000001
hart,HART_S4.1_P4123_R2,2024,2,193.5,242.32440000000003,Lentil,NA,NA,1022,0,NA,664.3000000000001,228.47560000000004
hart,HART_S1.1_P3123_R1,2023,1,202,235.75835,barley,NA,NA,3536,NA,NA,1053.728,615.96965
hart,HART_S1.1_P3123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,697,0,NA,453.05,17.225599999999986
hart,HART_S10.1_P1231_R1,2023,1,235.225,227.7693,lentil,canola,NA,195,1034,NA,793.39,330.3957
hart,HART_S10.1_P1231_R1,2024,2,202,228.3950739,Wheat,NA,NA,1160,0,NA,382.8,-47.59507386
hart,HART_S4.2_P3412_R1,2023,1,213,236.50179999999997,canola,NA,NA,875,NA,NA,544.25,94.74820000000003
hart,HART_S4.2_P3412_R1,2024,2,202,179.2822903,Barley,NA,NA,171,0,NA,50.958,-330.3242903
hart,HART_S1.2_P1231_R2,2023,1,204.5,222.5193,lentil,NA,NA,1608,NA,NA,1045.2,618.1807000000001
hart,HART_S1.2_P1231_R2,2024,2,202,202.61067411000002,Wheat,NA,NA,2193,0,NA,723.69,319.07932589000006
hart,HART_S1.3_P3123_R1,2023,1,202,258.75835,barley,NA,NA,3644,NA,NA,1085.912,625.15365
hart,HART_S1.3_P3123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,675,0,NA,438.75,2.9255999999999744
hart,HART_S10.3_P1231_R1,2023,1,240.2,227.7693,lentil,canola,NA,213,1215,NA,922.236,454.26670000000007
hart,HART_S10.3_P1231_R1,2024,2,202,232.1794759,Wheat,NA,NA,920,0,NA,303.6,-130.5794759
hart,HART_S1.3_P1231_R3,2023,1,204.5,222.5193,lentil,NA,NA,1247,NA,NA,810.5500000000001,383.5307000000001
hart,HART_S1.3_P1231_R3,2024,2,202,243.052,Wheat,NA,NA,1605,0,NA,529.65,84.59799999999998
hart,HART_S4.3_P3412_R2,2023,1,213,249.50179999999997,canola,NA,NA,670,NA,NA,416.74,-45.7618
hart,HART_S4.3_P3412_R2,2024,2,202,205.27791397000001,Barley,NA,NA,267,0,NA,79.566,-327.711914
hart,HART_S8_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1274,NA,NA,828.1,401.08070000000004
hart,HART_S8_P1234_R1,2024,2,202,214.29387340500003,Wheat,NA,NA,1868,0,NA,616.44,200.14612659500003
hart,HART_S10.3_P1231_R2,2023,1,237.1,227.7693,lentil,canola,NA,198,1106,NA,842.056,377.18670000000003
hart,HART_S10.3_P1231_R2,2024,2,202,232.1794759,Wheat,NA,NA,883,0,NA,291.39,-142.7894759
hart,HART_S9_P3412_R3,2023,1,202,246.75835,wheat,NA,NA,3055,NA,NA,1008.15,559.39165
hart,HART_S9_P3412_R3,2024,2,202,220.6835143,Barley,NA,NA,1084,0,NA,323.032,-99.65151425
hart,HART_S1.2_P1231_R1,2023,1,204.5,222.5193,lentil,NA,NA,1237,NA,NA,804.0500000000001,377.0307000000001
hart,HART_S1.2_P1231_R1,2024,2,202,202.61067411000002,Wheat,NA,NA,2089,0,NA,689.37,284.7593259
hart,HART_S5_P0000_R2,2023,1,204.5,222.5193,lentil,NA,NA,1680,NA,NA,1092,664.9807000000001
hart,HART_S5_P0000_R2,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0,0,NA,0,-431.9444
hart,HART_S7_P3412_R3,2023,1,202,246.75834999999998,wheat,NA,NA,3275,NA,NA,1080.75,631.99165
hart,HART_S7_P3412_R3,2024,2,202,214.90329390000002,Barley,NA,NA,1742,0,NA,519.116,102.21270609999996
hart,HART_S4.1_P3412_R1,2023,1,213,215.0018,canola,NA,NA,1049,NA,NA,652.478,224.47619999999995
hart,HART_S4.1_P3412_R1,2024,2,202,204.75806106500002,Barley,NA,NA,14,0,NA,4.172,-402.5860611
hart,HART_S1.3_P1231_R1,2023,1,204.5,222.5193,lentil,NA,NA,1536,NA,NA,998.4,571.3806999999999
hart,HART_S1.3_P1231_R1,2024,2,202,243.052,Wheat,NA,NA,227,0,NA,74.91,-370.142
hart,HART_S7_P2341_R3,2023,1,204.5,209.9862,field pea,NA,NA,1752,NA,NA,790.152,375.66580000000005
hart,HART_S7_P2341_R3,2024,2,202,229.6281983,Wheat,NA,NA,2078,0,NA,685.74,254.11180168500002
hart,HART_S5_P0000_R1,2023,1,204.5,222.5193,lentil,NA,NA,1835,NA,NA,1192.75,765.7307000000001
hart,HART_S5_P0000_R1,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0,0,NA,0,-431.9444
edillilie,EDILLILIE_S2.1_P2341_R3,2023,1,149.5,266.847,canola,NA,NA,1492,NA,NA,928.024,511.677
edillilie,EDILLILIE_S2.2_P3412_R1,2023,1,160.5,171.02859999999998,wheat,NA,NA,4065,NA,NA,1341.45,1009.9214000000001
edillilie,EDILLILIE_S2.2_P3412_R3,2023,1,160.5,171.02859999999998,wheat,NA,NA,3781,NA,NA,1247.73,916.2014
edillilie,EDILLILIE_S2.2_P4123_R3,2023,1,171.5,171.02859999999998,wheat,NA,NA,3824,NA,NA,1261.92,919.3914000000001
edillilie,EDILLILIE_S1.3_P2121_R1,2023,1,160.5,171.02859999999998,wheat,NA,NA,3350,NA,NA,1105.5,773.9714
edillilie,EDILLILIE_S1.2 _P2121_R1,2023,1,171.5,171.02859999999998,wheat,NA,NA,4243,NA,NA,1400.19,1057.6614
edillilie,EDILLILIE_S2.1_P4123_R3,2023,1,171.5,171.02859999999998,wheat,NA,NA,3611,NA,NA,1191.63,849.1014000000001
edillilie,EDILLILIE_S1.2 _P1212_R3,2023,1,160.5,266.847,canola,NA,NA,1470,NA,NA,914.34,486.99300000000005
edillilie,EDILLILIE_S3_P2341_R2,2023,1,160.5,266.84700000000004,canola,NA,NA,1364,NA,NA,848.408,421.061
edillilie,EDILLILIE_S1.1_P1212_R2,2023,1,160.5,266.847,canola,NA,NA,1508,NA,NA,937.976,510.629
edillilie,EDILLILIE_S2.1_P3412_R1,2023,1,149.5,171.02859999999998,wheat,NA,NA,4258,NA,NA,1405.14,1084.6114000000002
edillilie,EDILLILIE_S1.3_P2121_R3,2023,1,160.5,171.0286,wheat,NA,NA,4061,NA,NA,1340.13,1008.6014000000001
edillilie,EDILLILIE_S2.2 _P2341_R1,2023,1,160.5,266.847,canola,NA,NA,1879,NA,NA,1168.738,741.3910000000001
edillilie,EDILLILIE_S1.1 _P2121_R1,2023,1,171.5,171.02859999999998,wheat,NA,NA,4033,NA,NA,1330.89,988.3614000000001
edillilie,EDILLILIE_S2.1_P1234_R3,2023,1,160.5,108.853,lentil,NA,NA,1569,NA,NA,1019.85,750.4970000000001
edillilie,EDILLILIE_S2.1_P1234_R2,2023,1,160.5,108.853,lentil,NA,NA,1646,NA,NA,1069.9,800.5470000000001
edillilie,EDILLILIE_S3_P3412_R2,2023,1,171.5,171.02859999999998,wheat,NA,NA,3525,NA,NA,1163.25,820.7214
edillilie,EDILLILIE_S1.2 _P1212_R2,2023,1,160.5,266.847,canola,NA,NA,1354,NA,NA,842.188,414.841
edillilie,EDILLILIE_S3_P1234_R3,2023,1,171.5,108.853,fababean,NA,NA,2206,NA,NA,1191.24,910.8870000000001
edillilie,EDILLILIE_S1.1_P1212_R3,2023,1,149.5,266.847,canola,NA,NA,1693,NA,NA,1053.046,636.6990000000001
edillilie,EDILLILIE_S3_P4123_R1,2023,1,171.5,171.02859999999998,wheat,NA,NA,3846,NA,NA,1269.18,926.6514000000001
edillilie,EDILLILIE_S1.3_P1212_R3,2023,1,149.5,266.847,canola,NA,NA,1786,NA,NA,1110.892,694.5450000000001
edillilie,EDILLILIE_S1.1_P2121_R2,2023,1,171.5,171.02859999999998,wheat,NA,NA,3695,NA,NA,1219.35,876.8213999999999
edillilie,EDILLILIE_S2.1_P4123_R1,2023,1,160.5,171.02859999999998,wheat,NA,NA,5082,NA,NA,1677.0600000000002,1345.5314000000003
edillilie,EDILLILIE_S2.2_P1234_R3,2023,1,160.5,108.853,lentil,NA,NA,1707,NA,NA,1109.55,840.197
edillilie,EDILLILIE_S3_P4123_R3,2023,1,160.5,171.02859999999998,wheat,NA,NA,3657,NA,NA,1206.81,875.2814
edillilie,EDILLILIE_S2.1_P3412_R3,2023,1,160.5,171.0286,wheat,NA,NA,3796,NA,NA,1252.68,921.1514000000001
edillilie,EDILLILIE_S2.2_P2341_R2,2023,1,160.5,266.847,canola,NA,NA,1604,NA,NA,997.688,570.341
edillilie,EDILLILIE_S3_P1234_R1,2023,1,160.5,108.853,fababean,NA,NA,2087,NA,NA,1126.98,857.6270000000001
edillilie,EDILLILIE_S2.2_P2341_R3,2023,1,160.5,266.847,canola,NA,NA,1586,NA,NA,986.492,559.145
edillilie,EDILLILIE_S3_P3412_R3,2023,1,171.5,171.02859999999998,wheat,NA,NA,3470,NA,NA,1145.1,802.5713999999999
edillilie,EDILLILIE_S2.2_P1234_R2,2023,1,171.5,108.853,lentil,NA,NA,1714,NA,NA,1114.1,833.747
edillilie,EDILLILIE_S1.2 _P2121_R3,2023,1,149.5,171.02859999999998,wheat,NA,NA,4030,NA,NA,1329.9,1009.3714000000001
edillilie,EDILLILIE_S2.1_P4123_R2,2023,1,171.5,171.02859999999998,wheat,NA,NA,4030,NA,NA,1329.9,987.3714000000001
edillilie,EDILLILIE_S2.2_P4123_R1,2023,1,160.5,171.02859999999998,wheat,NA,NA,3635,NA,NA,1199.55,868.0214
edillilie,EDILLILIE_S2.1_P3412_R2,2023,1,149.5,171.02859999999998,wheat,NA,NA,4310,NA,NA,1422.3,1101.7714
edillilie,EDILLILIE_S3_P2341_R1,2023,1,160.5,266.847,canola,NA,NA,1894,NA,NA,1178.068,750.721
edillilie,EDILLILIE_S2.1_P1234_R1,2023,1,160.5,108.853,lentil,NA,NA,1500,NA,NA,975,705.647
edillilie,EDILLILIE_S1.2 _P1212_R1,2023,1,171.5,266.847,canola,NA,NA,2071,NA,NA,1288.162,849.815
edillilie,EDILLILIE_S2.1_P2341_R2,2023,1,171.5,266.847,canola,NA,NA,1455,NA,NA,905.01,466.663
edillilie,EDILLILIE_S3_P3412_R1,2023,1,149.5,171.02859999999998,wheat,NA,NA,3972,NA,NA,1310.76,990.2314
edillilie,EDILLILIE_S2.2_P4123_R2,2023,1,171.5,171.02859999999998,wheat,NA,NA,3170,NA,NA,1046.1,703.5713999999999
edillilie,EDILLILIE_S1.3_P1212_R1,2023,1,171.5,266.847,canola,NA,NA,2071,NA,NA,1288.162,849.815
edillilie,EDILLILIE_S1.3_P2121_R2,2023,1,171.5,171.02859999999998,wheat,NA,NA,3755,NA,NA,1239.15,896.6214000000001
