,plotID,errorLocation,errorType,errorMsg
74,STREATHAM_S2.1_P3412_R3,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
75,STREATHAM_S2.2_P3412_R1,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
76,STREATHAM_S2.2_P3412_R2,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
77,STREATHAM_S2.2_P3412_R3,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
78,STREATHAM_S2.3_P3412_R1,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
79,STREATHAM_S2.3_P3412_R2,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
80,STREATHAM_S2.3_P3412_R3,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
81,STREATHAM_S2.4_P3412_R1,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
82,STREATHAM_S2.4_P3412_R2,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
83,STREATHAM_S2.4_P3412_R3,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
84,STREATHAM_S5_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
85,STREATHAM_S5_P2312_R1,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
86,STREATHAM_S5_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
87,STREATHAM_S5_BUFFER_R2,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
88,STREATHAM_S5_P2312_R2,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
89,STREATHAM_S5_BUFFER_R2,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
90,STREATHAM_S5_BUFFER_R3,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
91,STREATHAM_S5_P2312_R3,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
92,STREATHAM_S5_BUFFER_R3,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
93,STREATHAM_S6.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
94,STREATHAM_S6.1_P2312_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
95,STREATHAM_S6.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
96,STREATHAM_S2.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
97,STREATHAM_S2.1_P3412_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
98,STREATHAM_S2.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
99,STREATHAM_S1.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
