,plotID,errorLocation,errorType,errorMsg
56,MANANG_S10.2_P1231_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P1231_R1 is already in a fallow state. You cannot terminate a fallow state
57,MANANG_S10.2_P1231_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P1231_R1 is already in a fallow state. You cannot terminate a fallow state
58,MANANG_S10.1_P1231_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P1231_R2 is already in a fallow state. You cannot terminate a fallow state
59,MANANG_S10.1_P1231_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P1231_R2 is already in a fallow state. You cannot terminate a fallow state
60,MANANG_S10.2_P1231_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P1231_R2 is already in a fallow state. You cannot terminate a fallow state
61,MANANG_S10.2_P1231_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P1231_R2 is already in a fallow state. You cannot terminate a fallow state
62,MANANG_S10.1_P1231_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P1231_R3 is already in a fallow state. You cannot terminate a fallow state
63,MANANG_S10.1_P1231_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P1231_R3 is already in a fallow state. You cannot terminate a fallow state
64,MANANG_S10.2_P1231_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P1231_R3 is already in a fallow state. You cannot terminate a fallow state
65,MANANG_S10.2_P1231_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P1231_R3 is already in a fallow state. You cannot terminate a fallow state
66,MANANG_S10.1_P2312_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P2312_R1 is already in a fallow state. You cannot terminate a fallow state
67,MANANG_S10.1_P2312_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P2312_R1 is already in a fallow state. You cannot terminate a fallow state
68,MANANG_S10.2_P2312_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P2312_R1 is already in a fallow state. You cannot terminate a fallow state
69,MANANG_S10.2_P2312_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P2312_R1 is already in a fallow state. You cannot terminate a fallow state
70,MANANG_S10.1_P2312_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P2312_R2 is already in a fallow state. You cannot terminate a fallow state
71,MANANG_S10.1_P2312_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P2312_R2 is already in a fallow state. You cannot terminate a fallow state
72,MANANG_S10.2_P2312_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P2312_R2 is already in a fallow state. You cannot terminate a fallow state
73,MANANG_S10.2_P2312_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.2_P2312_R2 is already in a fallow state. You cannot terminate a fallow state
74,MANANG_S10.1_P2312_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P2312_R3 is already in a fallow state. You cannot terminate a fallow state
75,MANANG_S10.1_P2312_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P2312_R3 is already in a fallow state. You cannot terminate a fallow state
