plotID,errorLocation,errorType,errorMsg
MANANG_S8.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S8.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S1.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S1.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S1.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S1.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S1.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S1.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S1.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S1.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S5_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S5_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S5_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S5_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
